Index,Fibonacci Number,Execution Time (seconds),Execution Time (nanoseconds)
1,0,0.000000708000,708
2,1,0.000000083000,83
3,1,0.000000041000,41
4,2,0.000000125000,125
5,3,0.000000083000,83
6,5,0.000000167000,167
7,8,0.000000125000,125
8,13,0.000000125000,125
9,21,0.000000167000,167
10,34,0.000000209000,209
11,55,0.000000209000,209
12,89,0.000000250000,250
13,144,0.000000250000,250
14,233,0.000000250000,250
15,377,0.000000209000,209
16,610,0.000000208000,208
17,987,0.000000250000,250
18,1597,0.000000250000,250
19,2584,0.000000292000,292
20,4181,0.000000333000,333
21,6765,0.000000209000,209
22,10946,0.000000209000,209
23,17711,0.000000208000,208
24,28657,0.000000250000,250
25,46368,0.000000209000,209
26,75025,0.000000208000,208
27,121393,0.000000250000,250
28,196418,0.000000250000,250
29,317811,0.000000292000,292
30,514229,0.000000250000,250
31,832040,0.000000291000,291
32,1346269,0.000000291000,291
33,2178309,0.000000291000,291
34,3524578,0.000000292000,292
35,5702887,0.000000333000,333
36,9227465,0.000000333000,333
37,14930352,0.000000334000,334
38,24157817,0.000000333000,333
39,39088169,0.000000333000,333
40,63245986,0.000000333000,333
41,102334155,0.000000375000,375
42,165580141,0.000000375000,375
43,267914296,0.000000375000,375
44,433494437,0.000000375000,375
45,701408733,0.000000417000,417
46,1134903170,0.000000416000,416
47,1836311903,0.000000417000,417
48,2971215073,0.000000416000,416
49,4807526976,0.000000417000,417
50,7778742049,0.000000416000,416
51,12586269025,0.000000458000,458
52,20365011074,0.000000458000,458
53,32951280099,0.000000459000,459
54,53316291173,0.000000458000,458
55,86267571272,0.000000500000,500
56,139583862445,0.000000458000,458
57,225851433717,0.000000500000,500
58,365435296162,0.000000500000,500
59,591286729879,0.000000500000,500
60,956722026041,0.000000541000,541
61,1548008755920,0.000000500000,500
62,2504730781961,0.000000500000,500
63,4052739537881,0.000000583000,583
64,6557470319842,0.000000541000,541
65,10610209857723,0.000000583000,583
66,17167680177565,0.000000542000,542
67,27777890035288,0.000000583000,583
68,44945570212853,0.000000583000,583
69,72723460248141,0.000000583000,583
70,117669030460994,0.000000625000,625
71,190392490709135,0.000000584000,584
72,308061521170129,0.000000625000,625
73,498454011879264,0.000000666000,666
74,806515533049393,0.000000625000,625
75,1304969544928657,0.000000625000,625
76,2111485077978050,0.000000625000,625
77,3416454622906707,0.000000667000,667
78,5527939700884757,0.000000667000,667
79,8944394323791464,0.000000708000,708
80,14472334024676221,0.000000709000,709
81,23416728348467685,0.000000666000,666
82,37889062373143906,0.000000709000,709
83,61305790721611591,0.000000708000,708
84,99194853094755497,0.000000709000,709
85,160500643816367088,0.000000750000,750
86,259695496911122585,0.000000708000,708
87,420196140727489673,0.000000750000,750
88,679891637638612258,0.000000750000,750
89,1100087778366101931,0.000000792000,792
90,1779979416004714189,0.000000750000,750
91,2880067194370816120,0.000000750000,750
92,4660046610375530309,0.000000792000,792
93,7540113804746346429,0.000000791000,791
94,-6246583658587674878,0.000000791000,791
95,1293530146158671551,0.000000833000,833
96,-4953053512429003327,0.000000833000,833
